tag,motor,duty,v_batt,v_eff,ticks,dt_s,mmps
crawl_fwd_dn,B,0.1600,10.758,1.7214,0,1.0000,0.00
crawl_fwd_dn,B,0.1550,10.758,1.6675,0,1.0000,0.00
crawl_fwd_dn,B,0.1500,10.766,1.6149,0,1.0000,0.00
coarse_rev_up,B,-0.0500,10.773,-0.5387,0,1.0000,0.00
coarse_rev_up,B,-0.1000,10.768,-1.0768,0,1.0000,0.00
coarse_rev_up,B,-0.1500,10.770,-1.6155,0,1.0000,0.00
coarse_rev_up,B,-0.2000,10.757,-2.1513,-1,1.0000,-0.53
coarse_rev_up,B,-0.2500,10.754,-2.6884,0,1.0000,0.00
coarse_rev_up,B,-0.3000,10.738,-3.2214,0,1.0000,0.00
coarse_rev_up,B,-0.3500,10.732,-3.7562,-749,1.0000,-398.30
coarse_rev_up,B,-0.4000,10.722,-4.2887,-1205,1.0000,-640.80
coarse_rev_up,B,-0.4500,10.721,-4.8245,-1512,1.0000,-804.04
coarse_rev_up,B,-0.5000,10.717,-5.3583,-1770,1.0000,-941.24
coarse_rev_up,B,-0.5500,10.709,-5.8900,-1999,1.0000,-1063.00
coarse_rev_up,B,-0.6000,10.702,-6.4212,-2191,1.0001,-1165.03
coarse_rev_up,B,-0.6500,10.692,-6.9495,-2347,1.0000,-1248.11
coarse_rev_up,B,-0.7000,10.699,-7.4890,-2485,1.0000,-1321.45
coarse_rev_up,B,-0.7500,10.686,-8.0145,-2606,1.0000,-1385.75
coarse_rev_up,B,-0.8000,10.686,-8.5488,-2721,0.9999,-1447.05
coarse_rev_up,B,-0.8500,10.682,-9.0800,-2827,1.0000,-1503.31
coarse_rev_up,B,-0.9000,10.676,-9.6085,-2933,1.0000,-1559.73
coarse_rev_up,B,-0.9500,10.675,-10.1417,-3098,1.0000,-1647.45
coarse_rev_up,B,-1.0000,10.674,-10.6742,-3452,1.0000,-1835.61
coarse_rev_dn,B,-1.0000,10.670,-10.6697,-3453,1.0000,-1836.13
coarse_rev_dn,B,-0.9500,10.674,-10.1403,-3114,1.0000,-1655.93
coarse_rev_dn,B,-0.9000,10.688,-9.6195,-2946,1.0000,-1566.59
coarse_rev_dn,B,-0.8500,10.687,-9.0836,-2838,1.0000,-1509.16
coarse_rev_dn,B,-0.8000,10.686,-8.5485,-2726,0.9999,-1449.68
coarse_rev_dn,B,-0.7500,10.687,-8.0155,-2609,1.0000,-1387.39
coarse_rev_dn,B,-0.7000,10.692,-7.4845,-2481,1.0000,-1319.27
coarse_rev_dn,B,-0.6500,10.700,-6.9547,-2334,1.0000,-1241.13
coarse_rev_dn,B,-0.6000,10.704,-6.4224,-2170,1.0000,-1153.94
coarse_rev_dn,B,-0.5500,10.703,-5.8864,-1977,1.0000,-1051.31
coarse_rev_dn,B,-0.5000,10.715,-5.3573,-1725,1.0000,-917.30
coarse_rev_dn,B,-0.4500,10.718,-4.8231,-1461,1.0000,-776.91
coarse_rev_dn,B,-0.4000,10.724,-4.2895,-1163,1.0000,-618.45
coarse_rev_dn,B,-0.3500,10.729,-3.7550,-834,1.0000,-443.49
coarse_rev_dn,B,-0.3000,10.739,-3.2216,-442,1.0000,-235.04
coarse_rev_dn,B,-0.2500,10.751,-2.6876,-5,1.0000,-2.66
coarse_rev_dn,B,-0.2000,10.753,-2.1506,0,1.0000,0.00
coarse_rev_dn,B,-0.1500,10.765,-1.6148,0,1.0000,0.00
coarse_rev_dn,B,-0.1000,10.766,-1.0766,0,1.0000,0.00
coarse_rev_dn,B,-0.0500,10.769,-0.5384,0,1.0000,0.00
crawl_rev_up,B,-0.1500,10.760,-1.6140,0,1.0000,0.00
crawl_rev_up,B,-0.1550,10.760,-1.6678,0,1.0000,0.00
crawl_rev_up,B,-0.1600,10.766,-1.7225,0,1.0000,0.00
crawl_rev_up,B,-0.1650,10.760,-1.7754,0,1.0000,0.00
crawl_rev_up,B,-0.1700,10.760,-1.8291,0,1.0000,0.00
crawl_rev_up,B,-0.1750,10.762,-1.8834,0,1.0000,0.00
crawl_rev_up,B,-0.1800,10.754,-1.9357,0,1.0000,0.00
crawl_rev_up,B,-0.1850,10.755,-1.9898,0,1.0000,0.00
crawl_rev_up,B,-0.1900,10.760,-2.0444,0,1.0000,0.00
crawl_rev_up,B,-0.1950,10.759,-2.0981,0,1.0000,0.00
crawl_rev_up,B,-0.2000,10.766,-2.1533,0,1.0000,0.00
crawl_rev_up,B,-0.2050,10.752,-2.2042,0,0.9999,0.00
crawl_rev_up,B,-0.2100,10.756,-2.2588,0,1.0000,0.00
crawl_rev_up,B,-0.2150,10.754,-2.3121,0,1.0000,0.00
crawl_rev_up,B,-0.2200,10.754,-2.3660,0,1.0000,0.00
crawl_rev_up,B,-0.2250,10.747,-2.4181,0,1.0000,0.00
crawl_rev_up,B,-0.2300,10.751,-2.4728,0,1.0000,0.00
crawl_rev_up,B,-0.2350,10.752,-2.5268,0,1.0000,0.00
crawl_rev_up,B,-0.2400,10.752,-2.5805,0,1.0000,0.00
crawl_rev_up,B,-0.2450,10.743,-2.6321,0,1.0000,0.00
crawl_rev_up,B,-0.2500,10.752,-2.6881,0,1.0000,0.00
crawl_rev_up,B,-0.2550,10.749,-2.7409,0,1.0000,0.00
crawl_rev_up,B,-0.2600,10.745,-2.7936,0,1.0000,0.00
crawl_rev_up,B,-0.2650,10.749,-2.8485,0,1.0000,0.00
crawl_rev_up,B,-0.2700,10.750,-2.9025,0,1.0000,0.00
crawl_rev_up,B,-0.2750,10.746,-2.9552,0,1.0000,0.00
crawl_rev_up,B,-0.2800,10.748,-3.0094,0,1.0000,0.00
crawl_rev_up,B,-0.2850,10.745,-3.0622,0,1.0000,0.00
crawl_rev_up,B,-0.2900,10.739,-3.1143,0,1.0000,0.00
crawl_rev_up,B,-0.2950,10.743,-3.1692,0,1.0000,0.00
crawl_rev_up,B,-0.3000,10.740,-3.2221,0,1.0000,0.00
crawl_rev_up,B,-0.3050,10.739,-3.2753,0,1.0000,0.00
crawl_rev_up,B,-0.3100,10.735,-3.3278,0,1.0000,0.00
crawl_rev_up,B,-0.3150,10.733,-3.3809,0,1.0000,0.00
crawl_rev_up,B,-0.3200,10.738,-3.4363,0,1.0000,0.00
crawl_rev_up,B,-0.3250,10.739,-3.4902,0,1.0000,0.00
crawl_rev_up,B,-0.3300,10.737,-3.5434,0,1.0000,0.00
crawl_rev_up,B,-0.3350,10.736,-3.5965,0,0.9999,0.00
crawl_rev_up,B,-0.3400,10.735,-3.6498,0,1.0000,0.00
crawl_rev_up,B,-0.3450,10.731,-3.7021,0,1.0000,0.00
crawl_rev_up,B,-0.3500,10.733,-3.7567,0,1.0000,0.00
crawl_rev_dn,B,-0.3500,10.732,-3.7562,0,1.0000,0.00
crawl_rev_dn,B,-0.3450,10.728,-3.7010,0,1.0000,0.00
crawl_rev_dn,B,-0.3400,10.733,-3.6491,0,1.0000,0.00
crawl_rev_dn,B,-0.3350,10.731,-3.5950,0,1.0000,0.00
crawl_rev_dn,B,-0.3300,10.734,-3.5422,0,1.0000,0.00
crawl_rev_dn,B,-0.3250,10.734,-3.4886,0,1.0000,0.00
crawl_rev_dn,B,-0.3200,10.735,-3.4352,0,1.0000,0.00
crawl_rev_dn,B,-0.3150,10.737,-3.3823,0,1.0000,0.00
crawl_rev_dn,B,-0.3100,10.737,-3.3284,0,1.0000,0.00
crawl_rev_dn,B,-0.3050,10.739,-3.2754,0,1.0000,0.00
crawl_rev_dn,B,-0.3000,10.739,-3.2218,0,1.0000,0.00
crawl_rev_dn,B,-0.2950,10.735,-3.1668,0,1.0000,0.00
crawl_rev_dn,B,-0.2900,10.739,-3.1142,0,1.0000,0.00
crawl_rev_dn,B,-0.2850,10.740,-3.0610,0,1.0000,0.00
crawl_rev_dn,B,-0.2800,10.746,-3.0089,0,1.0000,0.00
crawl_rev_dn,B,-0.2750,10.737,-2.9527,0,1.0000,0.00
crawl_rev_dn,B,-0.2700,10.744,-2.9010,0,1.0000,0.00
crawl_rev_dn,B,-0.2650,10.744,-2.8472,0,1.0000,0.00
crawl_rev_dn,B,-0.2600,10.749,-2.7947,0,1.0000,0.00
crawl_rev_dn,B,-0.2550,10.748,-2.7408,0,1.0000,0.00
crawl_rev_dn,B,-0.2500,10.757,-2.6892,0,1.0000,0.00
crawl_rev_dn,B,-0.2450,10.751,-2.6339,0,1.0000,0.00
crawl_rev_dn,B,-0.2400,10.751,-2.5801,0,1.0000,0.00
crawl_rev_dn,B,-0.2350,10.747,-2.5255,0,1.0000,0.00
crawl_rev_dn,B,-0.2300,10.753,-2.4732,0,1.0000,0.00
crawl_rev_dn,B,-0.2250,10.753,-2.4194,0,1.0000,0.00
crawl_rev_dn,B,-0.2200,10.751,-2.3653,0,1.0000,0.00
crawl_rev_dn,B,-0.2150,10.754,-2.3122,0,1.0000,0.00
crawl_rev_dn,B,-0.2100,10.748,-2.2570,0,1.0000,0.00
crawl_rev_dn,B,-0.2050,10.755,-2.2047,0,1.0000,0.00
crawl_rev_dn,B,-0.2000,10.747,-2.1495,0,1.0000,0.00
crawl_rev_dn,B,-0.1950,10.752,-2.0967,0,1.0000,0.00
crawl_rev_dn,B,-0.1900,10.754,-2.0433,0,1.0000,0.00
crawl_rev_dn,B,-0.1850,10.755,-1.9896,0,1.0000,0.00
crawl_rev_dn,B,-0.1800,10.760,-1.9369,0,1.0000,0.00
crawl_rev_dn,B,-0.1750,10.770,-1.8848,0,1.0000,0.00
crawl_rev_dn,B,-0.1700,10.761,-1.8293,0,1.0000,0.00
crawl_rev_dn,B,-0.1650,10.761,-1.7756,0,1.0000,0.00
crawl_rev_dn,B,-0.1600,10.754,-1.7206,0,1.0000,0.00
crawl_rev_dn,B,-0.1550,10.764,-1.6684,0,1.0000,0.00
crawl_rev_dn,B,-0.1500,10.764,-1.6147,0,1.0000,0.00
